"GEO_ID","NAME","B19001G_001E","B19001G_001M","B19001G_001MA","B19001G_001EA","B19001G_002E","B19001G_002EA","B19001G_002M","B19001G_002MA","B19001G_003E","B19001G_003EA","B19001G_003M","B19001G_003MA","B19001G_004E","B19001G_004EA","B19001G_004M","B19001G_004MA","B19001G_005E","B19001G_005EA","B19001G_005M","B19001G_005MA","B19001G_006E","B19001G_006EA","B19001G_006M","B19001G_006MA","B19001G_007E","B19001G_007EA","B19001G_007M","B19001G_007MA","B19001G_008E","B19001G_008EA","B19001G_008M","B19001G_008MA","B19001G_009E","B19001G_009EA","B19001G_009M","B19001G_009MA","B19001G_010E","B19001G_010EA","B19001G_010M","B19001G_010MA","B19001G_011E","B19001G_011EA","B19001G_011M","B19001G_011MA","B19001G_012E","B19001G_012EA","B19001G_012M","B19001G_012MA","B19001G_013E","B19001G_013EA","B19001G_013M","B19001G_013MA","B19001G_014E","B19001G_014EA","B19001G_014M","B19001G_014MA","B19001G_015E","B19001G_015EA","B19001G_015M","B19001G_015MA","B19001G_016E","B19001G_016M","B19001G_016MA","B19001G_016EA","B19001G_017E","B19001G_017EA","B19001G_017M","B19001G_017MA",
"1400000US04019004431","Census Tract 44.31, Pima County, Arizona","153","109","null","null","31","null","37","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","20","null","22","null","9","null","14","null","3","null","6","null","0","null","19","null","22","23","null","null","68","null","92","null",
"1400000US04019004432","Census Tract 44.32, Pima County, Arizona","10","17","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","10","null","17","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004433","Census Tract 44.33, Pima County, Arizona","169","92","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","17","null","27","null","83","null","93","null","25","null","41","null","0","null","13","null","0","null","13","null","22","null","35","null","22","36","null","null","0","null","13","null",
"1400000US04019004434","Census Tract 44.34, Pima County, Arizona","90","58","null","null","48","null","50","null","0","null","13","null","23","null","36","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","19","null","31","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004435","Census Tract 44.35, Pima County, Arizona","345","217","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","114","null","153","null","139","null","144","null","22","null","42","null","0","null","13","null","70","81","null","null","0","null","13","null",
"1400000US04019004436","Census Tract 44.36, Pima County, Arizona","14","21","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","14","null","21","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004437","Census Tract 44.37, Pima County, Arizona","238","296","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","208","null","294","null","0","null","13","null","0","null","13","null","0","13","null","null","30","null","51","null",
"1400000US04019004438","Census Tract 44.38, Pima County, Arizona","111","108","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","61","null","87","null","0","null","13","null","6","null","14","null","0","null","13","null","0","null","13","null","44","67","null","null","0","null","13","null",
"1400000US04019004439","Census Tract 44.39, Pima County, Arizona","15","35","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","15","null","35","null",
"1400000US04019004440","Census Tract 44.40, Pima County, Arizona","100","77","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","18","null","29","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","23","null","35","null","0","null","13","null","59","67","null","null","0","null","13","null",
"1400000US04019004505","Census Tract 45.05, Pima County, Arizona","188","99","null","null","24","null","39","null","59","null","65","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","38","null","45","null","20","null","33","null","0","null","13","null","47","null","56","null","0","13","null","null","0","null","13","null",
"1400000US04019004506","Census Tract 45.06, Pima County, Arizona","163","125","null","null","0","null","19","null","12","null","19","null","0","null","19","null","82","null","113","null","14","null","24","null","0","null","19","null","19","null","29","null","11","null","18","null","0","null","19","null","0","null","19","null","0","null","19","null","25","null","28","null","0","null","19","null","0","null","19","null","0","19","null","null","0","null","19","null",
"1400000US04019004508","Census Tract 45.08, Pima County, Arizona","354","287","null","null","0","null","13","null","178","null","257","null","8","null","14","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","76","null","86","null","0","null","13","null","45","null","68","null","32","null","39","null","15","null","24","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004510","Census Tract 45.10, Pima County, Arizona","62","59","null","null","33","null","54","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","8","null","13","null","10","null","17","null","0","null","13","null","6","null","10","null","0","null","13","null","5","null","12","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004511","Census Tract 45.11, Pima County, Arizona","95","69","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","12","null","20","null","0","null","13","null","0","null","13","null","7","null","12","null","0","null","13","null","23","null","37","null","6","null","11","null","0","null","13","null","26","null","42","null","21","null","35","null","0","13","null","null","0","null","13","null",
"1400000US04019004512","Census Tract 45.12, Pima County, Arizona","141","95","null","null","8","null","14","null","64","null","75","null","0","null","13","null","0","null","13","null","0","null","13","null","29","null","43","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","8","null","14","null","0","null","13","null","10","null","16","null","0","13","null","null","22","null","38","null",
"1400000US04019004513","Census Tract 45.13, Pima County, Arizona","127","102","null","null","0","null","13","null","0","null","13","null","9","null","15","null","65","null","96","null","7","null","12","null","8","null","13","null","0","null","13","null","0","null","13","null","9","null","14","null","0","null","13","null","19","null","20","null","10","null","16","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004514","Census Tract 45.14, Pima County, Arizona","175","137","null","null","10","null","20","null","0","null","13","null","45","null","70","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","60","null","93","null","56","null","82","null","4","null","6","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
