"GEO_ID","NAME","B19001H_001E","B19001H_001M","B19001H_001MA","B19001H_001EA","B19001H_002E","B19001H_002EA","B19001H_002M","B19001H_002MA","B19001H_003E","B19001H_003M","B19001H_003MA","B19001H_003EA","B19001H_004E","B19001H_004EA","B19001H_004M","B19001H_004MA","B19001H_005E","B19001H_005EA","B19001H_005M","B19001H_005MA","B19001H_006E","B19001H_006M","B19001H_006MA","B19001H_006EA","B19001H_007E","B19001H_007EA","B19001H_007M","B19001H_007MA","B19001H_008E","B19001H_008M","B19001H_008MA","B19001H_008EA","B19001H_009E","B19001H_009M","B19001H_009MA","B19001H_009EA","B19001H_010E","B19001H_010M","B19001H_010MA","B19001H_010EA","B19001H_011E","B19001H_011EA","B19001H_011M","B19001H_011MA","B19001H_012E","B19001H_012M","B19001H_012MA","B19001H_012EA","B19001H_013E","B19001H_013M","B19001H_013MA","B19001H_013EA","B19001H_014E","B19001H_014EA","B19001H_014M","B19001H_014MA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016EA","B19001H_016M","B19001H_016MA","B19001H_017E","B19001H_017EA","B19001H_017M","B19001H_017MA",
"1400000US04013811800","Census Tract 8118, Maricopa County, Arizona","339","57","null","null","5","null","9","null","0","13","null","null","5","null","11","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","20","25","null","null","64","36","null","null","65","null","40","null","38","null","25","null","19","null","13","null","123","null","51","null",
"1400000US04013811900","Census Tract 8119, Maricopa County, Arizona","1700","371","null","null","15","null","26","null","0","19","null","null","10","null","15","null","9","null","15","null","0","19","null","null","81","null","57","null","0","19","null","null","0","19","null","null","0","19","null","null","123","null","86","null","312","318","null","null","279","151","null","null","159","null","96","null","213","null","107","null","333","null","150","null","166","null","79","null",
"1400000US04013812000","Census Tract 8120, Maricopa County, Arizona","920","181","null","null","0","null","13","null","47","38","null","null","10","null","15","null","76","null","91","null","63","57","null","null","30","null","27","null","15","22","null","null","59","50","null","null","22","34","null","null","67","null","43","null","49","40","null","null","151","84","null","null","92","null","54","null","20","null","22","null","129","null","103","null","90","null","61","null",
"1400000US04013812100","Census Tract 8121, Maricopa County, Arizona","1646","375","null","null","10","null","16","null","0","19","null","null","32","null","37","null","0","null","19","null","0","19","null","null","26","null","29","null","71","73","null","null","106","85","null","null","101","91","null","null","353","null","366","null","126","79","null","null","323","147","null","null","206","null","116","null","134","null","95","null","98","null","54","null","60","null","44","null",
"1400000US04013812200","Census Tract 8122, Maricopa County, Arizona","1621","141","null","null","12","null","20","null","24","27","null","null","37","null","57","null","34","null","54","null","97","71","null","null","51","null","64","null","10","19","null","null","11","17","null","null","0","19","null","null","79","null","69","null","317","147","null","null","297","129","null","null","119","null","80","null","125","null","79","null","239","null","112","null","169","null","94","null",
"1400000US04013812300","Census Tract 8123, Maricopa County, Arizona","917","112","null","null","0","null","13","null","16","18","null","null","9","null","14","null","0","null","13","null","0","13","null","null","6","null","12","null","37","33","null","null","17","21","null","null","44","54","null","null","39","null","43","null","94","46","null","null","70","45","null","null","120","null","63","null","98","null","44","null","175","null","72","null","192","null","61","null",
"1400000US04013812400","Census Tract 8124, Maricopa County, Arizona","1535","389","null","null","42","null","48","null","0","19","null","null","0","null","19","null","10","null","16","null","0","19","null","null","0","null","19","null","59","54","null","null","180","261","null","null","0","19","null","null","87","null","57","null","116","86","null","null","225","110","null","null","133","null","64","null","205","null","85","null","321","null","214","null","157","null","89","null",
"1400000US04013812500","Census Tract 8125, Maricopa County, Arizona","344","57","null","null","0","null","13","null","5","7","null","null","0","null","13","null","6","null","10","null","11","17","null","null","6","null","10","null","3","5","null","null","0","13","null","null","3","6","null","null","7","null","10","null","9","9","null","null","67","34","null","null","30","null","20","null","75","null","38","null","63","null","33","null","59","null","34","null",
"1400000US04013812600","Census Tract 8126, Maricopa County, Arizona","1828","284","null","null","54","null","50","null","75","72","null","null","25","null","29","null","17","null","19","null","32","35","null","null","60","null","47","null","37","42","null","null","17","20","null","null","48","49","null","null","81","null","89","null","189","121","null","null","219","116","null","null","225","null","79","null","145","null","70","null","329","null","225","null","275","null","130","null",
"1400000US04013812700","Census Tract 8127, Maricopa County, Arizona","1538","210","null","null","65","null","67","null","16","26","null","null","31","null","36","null","0","null","19","null","30","49","null","null","0","null","19","null","0","19","null","null","145","135","null","null","31","34","null","null","147","null","92","null","146","102","null","null","140","76","null","null","107","null","93","null","262","null","135","null","241","null","97","null","177","null","92","null",
"1400000US04013812801","Census Tract 8128.01, Maricopa County, Arizona","303","89","null","null","18","null","28","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","11","null","19","null","0","13","null","null","0","13","null","null","18","22","null","null","0","null","13","null","29","32","null","null","33","30","null","null","0","null","13","null","44","null","31","null","57","null","43","null","93","null","66","null",
"1400000US04013812802","Census Tract 8128.02, Maricopa County, Arizona","923","130","null","null","15","null","13","null","16","22","null","null","56","null","64","null","0","null","19","null","8","12","null","null","0","null","19","null","7","11","null","null","0","19","null","null","0","19","null","null","80","null","52","null","64","61","null","null","66","56","null","null","131","null","60","null","72","null","37","null","162","null","63","null","246","null","77","null",
"1400000US04013812900","Census Tract 8129, Maricopa County, Arizona","802","138","null","null","41","null","45","null","0","13","null","null","28","null","27","null","11","null","18","null","13","22","null","null","8","null","13","null","53","50","null","null","43","39","null","null","0","13","null","null","16","null","19","null","22","27","null","null","51","35","null","null","116","null","69","null","21","null","25","null","133","null","76","null","246","null","76","null",
"1400000US04013813000","Census Tract 8130, Maricopa County, Arizona","1369","140","null","null","82","null","69","null","0","19","null","null","9","null","15","null","23","null","21","null","44","36","null","null","66","null","52","null","28","26","null","null","33","31","null","null","25","39","null","null","58","null","60","null","159","81","null","null","178","57","null","null","183","null","77","null","148","null","60","null","56","null","34","null","277","null","74","null",
"1400000US04013813100","Census Tract 8131, Maricopa County, Arizona","655","85","null","null","28","null","29","null","0","13","null","null","4","null","6","null","0","null","13","null","0","13","null","null","7","null","10","null","10","15","null","null","6","11","null","null","29","30","null","null","8","null","12","null","51","32","null","null","37","24","null","null","73","null","37","null","82","null","37","null","120","null","52","null","200","null","47","null",
